Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7495,209944,3,SR,1,1,08-Mar-2022,06:13:04,-24.3957,152.9074,,401677746,-130,50,0,08-Mar-2022,06:09:23,-24.3957,152.9074,222,1046,4353,251,148,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,SR,1,1,08-Mar-2022,06:13:04,-24.3957,152.9074,,401677746,-130,50,0,08-Mar-2022,06:11:33,-24.3957,152.9074,222,1046,4353,251,148,,,70,81,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,SR,1,1,08-Mar-2022,06:13:04,-24.3957,152.9074,,401677746,-130,50,0,08-Mar-2022,06:11:48,-24.3957,152.9074,222,1046,4353,251,148,,,90,192,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,SR,1,1,08-Mar-2022,06:13:04,-24.3957,152.9074,,401677746,-130,50,0,08-Mar-2022,06:12:03,-24.3957,152.9074,222,1046,4353,251,148,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,SR,1,1,08-Mar-2022,06:13:04,-24.3957,152.9074,,401677746,-130,50,1,08-Mar-2022,06:13:05,-24.3957,152.9074,222,1046,4353,251,148,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,23,MB,B,2,09-Mar-2022,00:01:35,-24.3274,152.8651,,401677729,-132,,0,09-Mar-2022,00:01:35,-24.3274,152.8651,,10133,16947,6058,65,,,76,176,165,245,40,150,182,52,68,128,218,88,210,65,169,10,11,255,27,213,80,255,128,,,,,,,,,
7495,209944,3,NN,1,3,09-Mar-2022,00:37:36,-24.2772,152.8660,,401677748,-129,56,0,09-Mar-2022,00:36:48,-24.2772,152.8660,252,936,5993,146,79,,,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,NN,1,3,09-Mar-2022,00:37:36,-24.2772,152.8660,,401677748,-129,56,0,09-Mar-2022,00:38:26,-24.2772,152.8660,252,936,5993,146,79,,,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,3,NN,1,3,09-Mar-2022,00:37:36,-24.2772,152.8660,,401677748,-129,56,0,09-Mar-2022,00:40:27,-24.2772,152.8660,252,936,5993,146,79,,,30,142,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,209944,31,NN,1,3,09-Mar-2022,00:37:36,-24.2772,152.8660,,401677748,-129,56,0,09-Mar-2022,00:41:00,-24.2772,152.8660,252,936,5993,146,79,,,40,141,0,0,0,0,14,238,238,238,238,238,238,238,0,188,141,0,0,0,0,0,0,0,57,104,255,0,0,0,218,
