DeployID,Ptt,Instr,Date,Duplicates,Satellite,LocationQuality,Latitude,Longitude,Reason,Possible Timestamp,Possible Type,Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Byte 8,Byte 9,Byte 10,Byte 11,Byte 12,Byte 13,Byte 14,Byte 15,Byte 16,Byte 17,Byte 18,Byte 19,Byte 20,Byte 21,Byte 22,Byte 23,Byte 24,Byte 25,Byte 26,Byte 27,Byte 28,Byte 29,Byte 30,Byte 31
209944,209944,UT,07:51:10 11-Mar-2022,,,,,,CRC (both failed),00:00:00 10-Mar-2022,TAT,40,141,64,14,224,60,224,14,238,238,238,238,238,0,238,40,141,64,0,0,0,0,0,0,161,209,255,0,0,0,166,
209944,209944,UT,05:56:22 15-Mar-2022,,,,,,CRC 15.10,05:56:22 15-Mar-2022,Status,31,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,19:28:17 17-Mar-2022,,,2,-24.6534,152.7267,CRC 15.6,19:28:17 17-Mar-2022,Status,95,129,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,19:34:01 17-Mar-2022,,,2,-24.6534,152.7267,CRC 14.12,19:34:01 17-Mar-2022,Status,78,52,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,20:34:59 17-Mar-2022,,,A,-24.6382,152.7220,CRC 15.10,20:34:59 17-Mar-2022,Status,15,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:20:29 23-Mar-2022,,,2,-24.4023,152.8560,CRC 15.7,21:20:29 23-Mar-2022,Status,15,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:26:22 23-Mar-2022,,,2,-24.4023,152.8560,CRC 6.5,21:26:22 23-Mar-2022,Status,86,133,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:43:24 23-Mar-2022,,,B,-24.4021,152.8550,CRC 130.39,21:56:11 23-Mar-2022,Status,80,80,165,245,40,150,182,52,203,215,130,214,84,73,21,10,1,138,27,211,176,255,128,,,,,,,,,
209944,209944,UT,20:37:45 27-Mar-2022,,,,,,CRC (both failed),,,40,143,64,224,238,73,43,161,51,13,181,2,41,22,85,69,122,65,238,153,33,102,254,160,156,199,222,137,213,143,176,
209944,209944,UT,20:37:45 27-Mar-2022,,,,,,CRC (both failed),,,40,143,64,224,238,252,97,83,52,255,185,214,185,189,18,52,177,52,108,39,39,9,130,211,49,34,221,22,27,94,180,
209944,209944,UT,23:49:53 29-Mar-2022,,,1,-24.3395,152.9354,CRC (both failed),,,40,143,160,238,238,234,238,234,238,106,129,252,81,85,241,199,167,145,52,98,22,134,62,239,207,103,129,32,5,251,127,
209944,209944,UT,00:20:37 30-Mar-2022,,,A,-24.3365,152.9457,CRC 1.11,00:20:37 30-Mar-2022,Status,81,104,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,08:10:12 30-Mar-2022,,,B,-24.1835,152.8766,CRC 4.7,08:10:12 30-Mar-2022,Status,68,52,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:52:12 31-Mar-2022,,,B,-24.7896,152.7872,CRC 1.7,,,97,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:20:31 31-Mar-2022,,,0,-24.6943,152.5119,CRC 5.1,23:20:31 31-Mar-2022,Status,101,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:25:08 31-Mar-2022,,,0,-24.6943,152.5119,CRC 4.14,,,100,135,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:40:41 31-Mar-2022,,,B,-24.6948,152.5147,CRC 14.6,23:40:41 31-Mar-2022,Status,30,162,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:28:24 01-Apr-2022,,,B,-23.9936,150.3615,CRC 11.8,,,107,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,22:31:41 04-Apr-2022,,,B,-24.3372,152.9157,CRC 11.8,,,107,133,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,22:33:41 04-Apr-2022,,,3,-24.3305,152.9592,CRC 14.6,22:33:41 04-Apr-2022,Status,30,142,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,22:33:58 04-Apr-2022,,,3,-24.3305,152.9592,CRC 2.0,22:33:58 04-Apr-2022,Status,66,48,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:50:31 04-Apr-2022,,,1,-24.3295,152.9566,CRC 9.10,,,121,221,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,12:38:32 06-Apr-2022,,,B,-24.3437,152.9554,CRC (both failed),,,40,144,160,0,224,14,238,238,238,238,238,232,20,148,155,10,75,114,108,193,214,85,85,181,106,20,54,42,39,187,63,
209944,209944,UT,07:29:02 12-Apr-2022,,,,,,CRC 157.59,21:29:21 06-Apr-2022,Status,83,176,165,245,34,192,14,93,163,85,213,116,210,191,100,7,205,138,95,250,122,189,245,,,,,,,,,
209944,209944,UT,20:55:38 12-Apr-2022,,,,,,CRC (both failed),,,40,145,96,238,224,224,238,236,34,61,136,33,218,200,243,181,175,62,244,76,217,165,233,177,243,206,15,76,235,137,90,
209944,209944,UT,08:37:45 14-Apr-2022,,,0,-24.4095,152.7886,CRC (both failed),,,40,145,128,238,238,239,62,89,197,223,86,232,24,159,176,250,228,219,96,62,44,121,212,114,89,158,34,23,5,9,18,
209944,209944,UT,08:38:02 14-Apr-2022,,,0,-24.4095,152.7886,CRC,23:38:39 07-Jan-2022,Fast-GPS,112,158,243,79,89,53,115,100,224,68,21,250,61,128,110,124,215,195,92,92,127,22,98,237,242,121,122,20,59,232,142,
209944,209944,UT,08:37:45 14-Apr-2022,,,B,-24.4208,152.8090,CRC (both failed),,,40,145,128,238,238,96,170,80,172,100,83,44,173,234,17,140,147,112,171,170,24,142,168,15,97,66,176,44,82,173,250,
209944,209944,UT,22:58:56 16-Apr-2022,,,,,,CRC 11.10,,,107,133,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,06:33:27 18-Apr-2022,,,A,-24.7030,152.8053,CRC 14.12,06:33:27 18-Apr-2022,Status,30,140,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,19:50:12 26-Apr-2022,,,B,-24.0977,152.5586,CRC (both failed),,,32,146,192,230,232,102,239,236,78,34,238,238,254,238,224,75,146,192,0,0,0,0,0,0,16,255,0,0,0,0,188,
209944,209944,UT,19:50:44 26-Apr-2022,,,B,-24.0977,152.5586,CRC (both failed),,,40,147,0,238,228,253,206,240,6,220,233,255,219,111,137,194,233,1,190,253,224,95,220,7,248,192,15,2,152,189,106,
209944,209944,UT,01:00:44 27-Apr-2022,,,B,-24.1222,152.7070,CRC (both failed),00:00:00 26-Apr-2022,TAT,40,147,64,238,192,238,238,238,238,238,206,238,238,14,238,35,147,64,0,0,0,0,0,0,0,255,0,0,0,0,168,
209944,209944,UT,00:19:48 30-Apr-2022,,,B,-24.2799,152.7542,CRC 10.14,,,106,180,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,20:33:36 01-May-2022,,,B,-24.4687,153.1403,CRC (both failed),,,40,79,86,68,0,131,196,47,130,76,243,63,60,196,32,0,26,86,135,247,99,82,239,223,111,139,199,255,74,19,89,
209944,209944,UT,22:06:50 03-May-2022,,,B,-24.2837,152.4140,CRC 13.15,22:06:50 03-May-2022,Status,13,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,00:11:03 08-May-2022,,,,,,CRC (both failed),,,40,148,224,140,111,164,238,170,182,254,20,64,145,229,203,198,69,142,102,17,227,124,189,181,194,124,31,76,205,134,48,
209944,209944,UT,22:09:41 10-May-2022,,,,,,CRC 5.2,22:09:41 10-May-2022,Status,85,145,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,05:50:42 15-May-2022,,,B,-24.4354,152.7417,CRC 15.12,05:50:42 15-May-2022,Status,15,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:32:04 16-May-2022,,,B,-24.9119,152.9860,CRC 3.4,23:32:04 16-May-2022,Status,67,15,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,19:54:56 18-May-2022,,,,,,CRC 6.3,19:54:56 18-May-2022,Status,70,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,06:49:12 26-May-2022,,,,,,CRC (both failed),,,40,159,32,238,238,238,238,238,238,238,238,238,238,238,238,66,151,33,208,51,188,218,45,255,128,127,255,255,253,144,97,
209944,209944,UT,01:16:59 29-May-2022,,,,,,CRC 8.7,01:16:59 29-May-2022,Status,40,151,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,23:11:39 30-May-2022,,,B,-24.6136,152.9688,CRC (both failed),,,40,151,128,238,238,238,14,238,238,238,238,238,238,238,234,42,183,160,34,0,8,2,0,47,255,0,0,0,0,16,195,
209944,209944,UT,23:03:37 31-May-2022,,,B,-24.6840,152.6726,CRC (both failed),,,40,151,192,238,238,238,168,249,177,33,210,197,204,43,3,238,104,228,161,193,155,119,53,16,60,201,210,94,80,70,89,
209944,209944,UT,20:45:22 03-Jun-2022,,,A,-24.7088,152.7309,CRC 4.0,20:45:22 03-Jun-2022,Status,68,234,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,21:29:36 03-Jun-2022,,,B,-24.7658,152.7710,CRC 0.8,21:29:36 03-Jun-2022,Status,80,198,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,10:50:01 15-Jun-2022,,,,,,CRC (both failed),,,40,153,128,238,238,238,238,238,224,17,17,238,229,16,206,32,217,5,63,135,172,166,28,148,106,161,129,7,253,167,247,
209944,209944,UT,18:39:58 15-Jun-2022,,,2,-24.9387,152.5928,CRC (both failed),,,40,153,128,238,238,238,238,238,234,229,234,225,48,227,193,140,221,25,242,123,26,179,167,239,120,3,240,31,225,248,64,
209944,209944,UT,18:42:28 15-Jun-2022,,,2,-24.9387,152.5928,CRC 12.10,,,108,127,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209944,209944,UT,08:25:02 25-Jun-2022,,,,,,CRC,,Fast-GPS,105,235,213,202,53,253,28,77,210,141,48,202,176,90,151,154,165,83,39,75,211,210,75,45,207,164,10,254,140,233,215,
209944,209944,UT,08:06:36 02-Aug-2022,,,,,,CRC (both failed),,,40,156,128,238,238,238,234,238,238,238,238,238,238,111,238,88,156,128,64,0,0,255,8,0,0,0,0,0,0,0,88,
209944,209944,UT,08:50:33 02-Aug-2022,,,,,,CRC (both failed),,,42,158,98,238,238,238,238,254,122,238,42,219,190,238,79,225,158,112,0,10,93,243,63,251,93,170,12,116,172,66,135,
209944,209944,UT,08:54:59 02-Aug-2022,,,,,,CRC (both failed),,,40,158,162,206,155,160,196,65,49,199,57,114,93,22,31,9,180,241,192,154,247,74,200,226,253,173,22,114,174,169,114,
209944,209944,UT,06:53:09 04-Aug-2022,,,,,,CRC (both failed),,,40,160,64,236,238,108,238,236,238,230,231,239,238,238,238,130,160,96,0,0,0,0,0,255,0,0,193,240,124,15,135,
209944,209944,UT,10:47:32 17-Aug-2022,,,,,,CRC (both failed),,,40,160,33,174,254,254,102,238,15,198,174,103,181,12,90,248,87,226,79,133,0,0,5,251,0,0,0,0,0,0,41,
209944,209944,UT,01:24:21 20-Aug-2022,,,,,,CRC (both failed),,,40,162,64,238,238,254,238,238,238,238,238,238,238,238,238,177,162,64,0,0,0,0,16,189,100,128,32,128,24,0,173,
209944,209944,UT,01:24:37 20-Aug-2022,,,,,,CRC (both failed),,,40,162,96,238,238,238,238,238,238,238,246,238,238,238,224,101,162,96,0,0,0,0,255,169,0,0,0,0,0,0,201,
209944,209944,UT,22:03:49 21-Aug-2022,,,,,,CRC (both failed),,,40,161,0,238,238,238,238,238,238,224,224,238,238,238,238,136,20,132,77,30,178,38,193,177,46,155,250,196,238,225,226,
209944,209944,UT,20:33:43 26-Aug-2022,,,,,,CRC (both failed),,,40,163,0,238,238,238,238,238,204,148,11,193,118,101,152,168,94,25,181,211,180,74,237,140,27,38,76,146,112,45,36,
209944,209944,UT,20:36:28 26-Aug-2022,,,,,,CRC (both failed),,,40,163,0,210,236,146,91,90,91,75,74,214,181,173,76,16,237,99,203,16,12,244,97,31,156,59,121,26,165,74,86,
209944,209944,UT,09:02:58 28-Aug-2022,,,,,,CRC (both failed),,,40,163,96,254,238,238,238,238,238,238,238,238,238,238,238,170,179,96,0,0,0,0,29,255,8,0,0,0,0,27,68,
209944,209944,UT,09:37:11 28-Aug-2022,,,,,,CRC (both failed),,,40,160,128,238,238,238,238,238,238,238,238,238,196,180,51,160,108,148,173,74,212,173,74,149,169,86,173,89,43,45,6,
209944,209944,UT,00:38:49 09-Sep-2022,,,,,,CRC (both failed),,,40,165,0,238,236,230,206,112,231,12,56,227,140,113,254,135,17,243,79,136,56,140,195,136,142,28,14,28,121,227,199,
209944,209944,UT,21:27:20 11-Sep-2022,,,,,,CRC (both failed),,,56,33,72,238,238,238,238,238,0,238,238,238,238,238,234,78,160,71,69,25,160,194,68,64,208,148,48,104,35,193,212,
209944,209944,UT,06:58:45 18-Sep-2022,,,3,-23.3627,152.0358,CRC (both failed),00:00:00 19-Aug-2022,TAT,40,162,96,238,238,238,238,238,238,238,238,238,238,230,224,101,162,96,0,0,0,0,255,169,0,0,0,0,0,0,193,
