DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
209944,209944,UT,Weak,08-Mar-2022,00:00:00,07-Mar-2022,23:47:57
209944,209944,UT,Strong,09-Mar-2022,00:13:41,09-Mar-2022,00:01:35
209944,209944,UT,Strong,07-Jun-2022,20:07:42,07-Jun-2022,19:51:25
209944,209944,UT,Strong,18-Sep-2022,07:13:12,18-Sep-2022,06:52:04
