DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,Depth,Temperature,Source
252321,252321,0.500000,UT,20:00:00 25-Feb-2024,,,,0.0,27.9,Status
252321,252321,0.500000,UT,22:00:00 29-Feb-2024,,,,0.0,28.2,Status
252321,252321,0.500000,UT,22:00:00 01-Mar-2024,,,,0.0,28.5,Status
252321,252321,0.500000,UT,23:00:00 01-Mar-2024,,,,0.0,28.4,Status
252321,252321,0.500000,UT,01:00:00 03-Mar-2024,,,,0.0,30.4,Status
252321,252321,0.500000,UT,18:00:00 03-Mar-2024,,,,0.0,28.3,Status
252321,252321,0.500000,UT,00:00:00 04-Mar-2024,,,,0.0,28.8,Status
252321,252321,0.500000,UT,02:00:00 04-Mar-2024,,,,0.0,29.3,Status
252321,252321,0.500000,UT,20:00:00 08-Mar-2024,,,,0.0,26.3,Status
252321,252321,0.500000,UT,08:00:00 09-Mar-2024,,,,0.0,26.3,Status
252321,252321,0.500000,UT,19:00:00 09-Mar-2024,,,,0.0,26.0,Status
252321,252321,0.500000,UT,09:00:00 11-Mar-2024,,,,0.0,26.9,Status
252321,252321,0.500000,UT,09:00:00 12-Mar-2024,,,,0.0,26.8,Status
252321,252321,0.500000,UT,02:00:00 15-Mar-2024,,,,0.0,28.0,Status
252321,252321,0.500000,UT,06:00:00 19-Mar-2024,,,,0.0,29.0,Status
252321,252321,0.500000,UT,18:00:00 21-Mar-2024,,,,0.0,25.7,Status
252321,252321,0.500000,UT,20:00:00 25-Mar-2024,,,,0.0,26.9,Status
252321,252321,0.500000,UT,16:00:00 26-Mar-2024,,,,0.0,27.0,Status
252321,252321,0.500000,UT,09:00:00 28-Mar-2024,,,,0.0,28.1,Status
252321,252321,0.500000,UT,22:00:00 28-Mar-2024,,,,0.0,25.0,Status
252321,252321,0.500000,UT,20:00:00 08-Apr-2024,,,,0.0,24.9,Status
252321,252321,0.500000,UT,21:00:00 14-Apr-2024,,,,0.0,25.3,Status
252321,252321,0.500000,UT,20:00:00 23-Apr-2024,,,,0.0,25.0,Status
252321,252321,0.500000,UT,19:00:00 06-May-2024,,,,0.0,22.1,Status
252321,252321,0.500000,UT,19:00:00 07-May-2024,,,,0.0,24.6,Status
252321,252321,0.500000,UT,20:00:00 07-May-2024,,,,0.0,22.0,Status
252321,252321,0.500000,UT,07:00:00 08-May-2024,,,,0.0,24.4,Status
252321,252321,0.500000,UT,09:00:00 10-May-2024,,,,0.0,23.0,Status
252321,252321,0.500000,UT,14:00:00 15-May-2024,,,,0.0,24.4,Status
252321,252321,0.500000,UT,08:00:00 25-May-2024,,,,0.0,23.0,Status
252321,252321,0.500000,UT,11:00:00 28-May-2024,,,,0.0,23.5,Status
252321,252321,0.500000,UT,12:00:00 29-May-2024,,,,0.0,22.9,Status
252321,252321,0.500000,UT,21:00:00 31-May-2024,,,,0.0,24.0,Status
252321,252321,0.500000,UT,19:00:00 05-Jun-2024,,,,0.0,23.1,Status
252321,252321,0.500000,UT,23:00:00 08-Jun-2024,,,,0.0,23.5,Status
252321,252321,0.500000,UT,07:00:00 09-Jun-2024,,,,0.0,23.8,Status
252321,252321,0.500000,UT,19:00:00 09-Jun-2024,,,,0.0,22.5,Status
252321,252321,0.500000,UT,07:00:00 10-Jun-2024,,,,0.0,24.3,Status
252321,252321,0.500000,UT,14:00:00 14-Jun-2024,,,,0.0,23.4,Status
252321,252321,0.500000,UT,02:00:00 18-Jun-2024,,,,0.0,23.3,Status
252321,252321,0.500000,UT,10:00:00 26-Jun-2024,,,,0.0,23.5,Status
252321,252321,0.500000,UT,03:00:00 30-Jun-2024,,,,0.0,25.5,Status
252321,252321,0.500000,UT,00:00:00 01-Jul-2024,,,,0.0,24.9,Status
