DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
252321,252321,UT,DS,3,0,0,18,18,12:43:52 24-Feb-2024,MC,,,,,,,,401650000,-122
252321,252321,UT,DS,23,9,2,,,19:35:27 25-Feb-2024,A1,3,-23.2853,151.7826,-23.2853,151.7826,56,,401677592,-124
252321,252321,UT,DS,39,17,0,,,19:43:04 25-Feb-2024,SR,3,-23.2841,151.7805,-21.3830,160.6202,66,,401677591,-119
252321,252321,UT,DS,53,24,2,,,19:42:50 25-Feb-2024,CS,3,-23.2850,151.7786,-23.2850,151.7786,56,,401677599,-125
252321,252321,UT,DS,2,0,1,719,719,06:24:03 26-Feb-2024,CS,B,-23.2914,151.8161,-23.2914,151.8161,8,,401677570,-139
252321,252321,UT,DS,1,0,0,,,07:35:55 26-Feb-2024,A1,B,-23.2952,151.8167,-23.2952,151.8167,8,,401677571,-127
252321,252321,UT,DS,5,0,0,144,24,07:12:22 27-Feb-2024,A1,1,-23.2968,151.7900,-23.2968,151.7900,40,,401677571,-128
252321,252321,UT,DS,4,0,1,26,15,07:19:42 27-Feb-2024,CS,0,-23.2909,151.7894,-23.2909,151.7894,46,,401677572,-122
252321,252321,UT,DS,1,0,0,,,11:14:57 27-Feb-2024,NN,B,-23.2799,151.8530,-23.2799,151.8530,8,,401677570,-135
252321,252321,UT,DS,1,0,0,,,14:02:34 27-Feb-2024,O3,B,-23.2923,151.8118,-23.2923,151.8118,8,,401677593,-128
252321,252321,UT,DS,1,0,0,,,05:47:51 28-Feb-2024,SR,B,-23.2691,151.7799,-23.2691,151.7799,,,401677581,-134
252321,252321,UT,DS,1,0,1,,,21:37:06 28-Feb-2024,MB,B,-23.2964,151.7619,,,,,401677588,-135
252321,252321,UT,DS,35,13,1,,,21:46:18 29-Feb-2024,NK,3,-23.2824,151.7190,-23.2824,151.7190,50,,401677590,-128
252321,252321,UT,DS,18,7,2,,,22:08:43 29-Feb-2024,MC,3,-23.2857,151.7223,-23.2857,151.7223,56,,401677585,-116
252321,252321,UT,DS,21,5,1,,,22:10:43 29-Feb-2024,NP,3,-23.2847,151.7215,-23.2847,151.7215,56,,401677586,-121
252321,252321,UT,DS,5,0,0,33,18,23:01:30 29-Feb-2024,MB,1,-23.3015,151.7149,-23.3015,151.7149,58,,401677584,-127
252321,252321,UT,DS,3,0,1,77,67,11:24:24 01-Mar-2024,MB,A,-23.2827,151.7176,-23.2827,151.7176,,,401677583,-127
252321,252321,UT,DS,1,0,0,,,12:22:28 01-Mar-2024,MC,B,-23.2861,151.7139,-23.2861,151.7139,8,,401677593,-125
252321,252321,UT,DS,1,0,0,,,12:22:28 01-Mar-2024,NN,B,-23.2869,151.7129,-23.2869,151.7129,8,,401677584,-127
252321,252321,UT,DS,1,0,0,,,13:16:07 01-Mar-2024,O3,B,-23.2888,151.7114,-23.2888,151.7114,8,,401677586,-130
252321,252321,UT,DS,3,0,1,106,69,15:00:19 01-Mar-2024,O3,A,-23.2845,151.7388,-23.2845,151.7388,8,,401677582,-127
252321,252321,UT,DS,1,0,0,,,19:47:17 01-Mar-2024,NK,B,-23.2944,151.7501,-23.2944,151.7501,8,,401677581,-127
252321,252321,UT,DS,1,0,1,,,20:54:19 01-Mar-2024,A1,B,-23.2930,151.7570,-23.2930,151.7570,8,,401677590,-135
252321,252321,UT,DS,22,8,1,,,21:23:05 01-Mar-2024,NK,3,-23.2862,151.7610,-23.2862,151.7610,56,,401677586,-121
