DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
252321,252321,UT,07:00:00 24-Feb-2024,User,,-23.2866,151.6979,,,,,,,,,,
252321,252321,UT,19:35:27 25-Feb-2024,Argos,3,-23.2853,151.7826,74,97,56,76,,,,,,
252321,252321,UT,19:42:50 25-Feb-2024,Argos,3,-23.2850,151.7786,121,126,115,83,,,,,,
252321,252321,UT,19:43:04 25-Feb-2024,Argos,3,-23.2841,151.7805,108,268,43,82,,,,,,
252321,252321,UT,06:24:03 26-Feb-2024,Argos,B,-23.2914,151.8161,5405,104903,278,168,,,,,,
252321,252321,UT,07:35:55 26-Feb-2024,Argos,B,-23.2952,151.8167,2251,4404,1150,102,,,,,,
252321,252321,UT,07:12:22 27-Feb-2024,Argos,1,-23.2968,151.7900,1056,3123,356,57,,,,,,
252321,252321,UT,07:19:42 27-Feb-2024,Argos,0,-23.2909,151.7894,3617,11779,1110,76,,,,,,
252321,252321,UT,11:14:57 27-Feb-2024,Argos,B,-23.2799,151.8530,28866,82142,10143,84,,,,,,
252321,252321,UT,14:02:34 27-Feb-2024,Argos,B,-23.2923,151.8118,22861,43692,11960,90,,,,,,
252321,252321,UT,05:47:51 28-Feb-2024,Argos,B,-23.2691,151.7799,26159,58240,11749,101,,,,,,
252321,252321,UT,21:37:06 28-Feb-2024,Argos,B,-23.2964,151.7619,5799,11550,2911,84,,,,,,
252321,252321,UT,21:46:18 29-Feb-2024,Argos,3,-23.2824,151.7190,126,150,106,74,,,,,,
252321,252321,UT,22:08:43 29-Feb-2024,Argos,3,-23.2857,151.7223,132,201,86,74,,,,,,
252321,252321,UT,22:10:43 29-Feb-2024,Argos,3,-23.2847,151.7215,114,278,46,101,,,,,,
252321,252321,UT,23:01:30 29-Feb-2024,Argos,1,-23.3015,151.7149,1051,8997,122,108,,,,,,
252321,252321,UT,11:24:24 01-Mar-2024,Argos,A,-23.2827,151.7176,380,3362,43,71,,,,,,
252321,252321,UT,12:22:28 01-Mar-2024,Argos,B,-23.2861,151.7139,1393,1693,1146,80,,,,,,
252321,252321,UT,12:22:28 01-Mar-2024,Argos,B,-23.2869,151.7129,1347,1721,1053,69,,,,,,
252321,252321,UT,13:16:07 01-Mar-2024,Argos,B,-23.2888,151.7114,1498,1719,1305,82,,,,,,
252321,252321,UT,15:00:19 01-Mar-2024,Argos,A,-23.2845,151.7388,345,1658,71,59,,,,,,
252321,252321,UT,19:47:17 01-Mar-2024,Argos,B,-23.2944,151.7501,2068,2905,1471,110,,,,,,
252321,252321,UT,20:54:19 01-Mar-2024,Argos,B,-23.2930,151.7570,2458,2855,2116,111,,,,,,
252321,252321,UT,21:23:05 01-Mar-2024,Argos,3,-23.2862,151.7610,219,768,62,110,,,,,,
252321,252321,UT,21:51:45 01-Mar-2024,Argos,3,-23.2858,151.7675,212,322,139,3,,,,,,
252321,252321,UT,22:08:23 01-Mar-2024,Argos,3,-23.2887,151.7654,187,782,44,79,,,,,,
252321,252321,UT,22:39:17 01-Mar-2024,Argos,3,-23.2900,151.7637,177,348,89,94,,,,,,
252321,252321,UT,05:51:21 02-Mar-2024,Argos,B,-23.2886,151.7478,12174,16675,8888,93,,,,,,
252321,252321,UT,21:02:52 02-Mar-2024,Argos,B,-23.2838,151.7545,16415,862203,312,99,,,,,,
252321,252321,UT,21:31:56 02-Mar-2024,Argos,2,-23.2922,151.7885,463,1147,186,166,,,,,,
252321,252321,UT,21:32:04 02-Mar-2024,Argos,A,-23.2933,151.7888,244,410,144,172,,,,,,
252321,252321,UT,21:56:13 02-Mar-2024,Argos,3,-23.2896,151.7881,191,372,97,131,,,,,,
252321,252321,UT,22:38:05 02-Mar-2024,Argos,B,-23.2888,151.7806,1340,1606,1117,101,,,,,,
252321,252321,UT,23:04:04 02-Mar-2024,Argos,A,-23.2924,151.7890,1392,13817,140,97,,,,,,
252321,252321,UT,23:28:15 02-Mar-2024,Argos,B,-23.2967,151.7809,1160,3420,393,115,,,,,,
252321,252321,UT,23:28:15 02-Mar-2024,Argos,A,-23.2958,151.7841,386,996,149,179,,,,,,
252321,252321,UT,00:47:20 03-Mar-2024,Argos,2,-23.2882,151.7609,386,985,151,2,,,,,,
252321,252321,UT,00:59:30 03-Mar-2024,Argos,3,-23.2926,151.7631,162,217,120,85,,,,,,
252321,252321,UT,01:15:33 03-Mar-2024,Argos,3,-23.2938,151.7597,91,214,38,97,,,,,,
252321,252321,UT,06:58:22 03-Mar-2024,Argos,0,-23.2829,151.7870,7241,95078,551,101,,,,,,
252321,252321,UT,06:58:22 03-Mar-2024,Argos,0,-23.2338,151.6301,8939,93969,850,123,,,,,,Lat > 4 deviations from mean
252321,252321,UT,15:02:44 03-Mar-2024,Argos,B,-23.2406,151.6412,23712,27803,20222,47,,,,,,Lat > 4 deviations from mean
252321,252321,UT,18:23:53 03-Mar-2024,Argos,A,-23.2488,151.6489,7823,18743,3264,135,,,,,,Lat > 4 deviations from mean
252321,252321,UT,20:28:19 03-Mar-2024,Argos,B,-23.2643,151.6622,3818,5834,2498,75,,,,,,Lat > 4 deviations from mean
252321,252321,UT,23:16:40 03-Mar-2024,Argos,B,-23.2857,151.7336,233,293,184,95,,,,,,
252321,252321,UT,23:16:40 03-Mar-2024,Argos,A,-23.2822,151.7237,1841,24345,139,108,,,,,,
252321,252321,UT,23:34:42 03-Mar-2024,Argos,3,-23.2854,151.7379,112,157,79,83,,,,,,
252321,252321,UT,02:04:09 04-Mar-2024,Argos,3,-23.2880,151.7289,97,171,54,108,,,,,,
252321,252321,UT,20:14:19 04-Mar-2024,Argos,B,-23.2952,151.7074,12545,15053,10455,151,,,,,,
252321,252321,UT,20:33:12 04-Mar-2024,Argos,A,-23.2910,151.7185,565,2804,114,68,,,,,,
252321,252321,UT,21:13:43 04-Mar-2024,Argos,A,-23.2872,151.7167,641,2421,169,82,,,,,,
252321,252321,UT,07:30:39 05-Mar-2024,Argos,2,-23.2958,151.7065,324,1258,83,78,,,,,,
252321,252321,UT,07:32:13 05-Mar-2024,Argos,0,-23.2861,151.7154,3376,4787,2380,98,,,,,,
252321,252321,UT,07:44:50 05-Mar-2024,Argos,1,-23.2913,151.6999,1362,24424,75,100,,,,,,
252321,252321,UT,06:14:59 07-Mar-2024,Argos,0,-23.2785,151.6649,3355,18003,625,97,,,,,,
252321,252321,UT,06:32:00 07-Mar-2024,Argos,A,-23.2755,151.6844,4513,25011,814,103,,,,,,
252321,252321,UT,07:02:24 07-Mar-2024,Argos,B,-23.2699,151.6966,4036,7037,2315,125,,,,,,
252321,252321,UT,07:52:15 07-Mar-2024,Argos,A,-23.2873,151.7079,877,7994,96,27,,,,,,
