DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
252321,252321,UT,Weak,24-Feb-2024,07:00:00,24-Feb-2024,06:57:40
252321,252321,UT,Strong,25-Feb-2024,19:40:18,25-Feb-2024,19:37:55
252321,252321,UT,Strong,01-Jul-2024,00:12:07,01-Jul-2024,00:05:01
