DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
252321,252321,0.500000,UT,,,12:43:52 24-Feb-2024,,,,,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,12:44:11 24-Feb-2024,,,,,,,,,,3.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,12:44:29 24-Feb-2024,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:31:46 25-Feb-2024,,3,-23.2853,151.7826,,,,,,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:33:10 25-Feb-2024,,3,-23.2853,151.7826,,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:34:36 25-Feb-2024,,3,-23.2853,151.7826,,,,,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:36:06 25-Feb-2024,,3,-23.2853,151.7826,,,,,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:36:21 25-Feb-2024,,3,-23.2853,151.7826,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,19:36:36 25-Feb-2024,,3,-23.2853,151.7826,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:36:54 25-Feb-2024,,3,-23.2853,151.7826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,19:37:09 25-Feb-2024,,3,-23.2853,151.7826,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:37:39 25-Feb-2024,,3,-23.2853,151.7826,,,,,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,19:40:18 25-Feb-2024,19:37:55 25-Feb-2024,-142,3,-23.2853,151.7826,CRC,,,,669,3.175,,,27.85,,,,,,,,,,,,,,255,26,238,0,,,,,,,5,,,0,89,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:38:17 25-Feb-2024,,3,-23.2853,151.7826,,,,,,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:39:58 25-Feb-2024,,3,-23.2853,151.7826,,,,,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:41:08 25-Feb-2024,,3,-23.2841,151.7805,,,,,,,,,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:41:23 25-Feb-2024,,3,-23.2841,151.7805,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:41:39 25-Feb-2024,,3,-23.2841,151.7805,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:42:33 25-Feb-2024,,3,-23.2841,151.7805,,,,,,,,,27.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:42:48 25-Feb-2024,,3,-23.2841,151.7805,,,,,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:43:04 25-Feb-2024,,3,-23.2841,151.7805,,,,,,3.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:44:20 25-Feb-2024,,3,-23.2841,151.7805,,,,,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:44:37 25-Feb-2024,,3,-23.2841,151.7805,,,,,,3.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:45:23 25-Feb-2024,,3,-23.2841,151.7805,,,,,,,,,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,19:48:09 25-Feb-2024,19:45:46 25-Feb-2024,-142,3,-23.2841,151.7805,CRC,,,,694,3.100,,,27.80,,,,,,,,,,,,,,255,26,238,0,,,,,,,5,,,0,106,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:46:02 25-Feb-2024,,3,-23.2841,151.7805,,,,,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:46:19 25-Feb-2024,,3,-23.2850,151.7786,,,,,,3.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,19:46:35 25-Feb-2024,,3,-23.2850,151.7786,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:46:50 25-Feb-2024,,3,-23.2850,151.7786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,19:47:24 25-Feb-2024,,3,-23.2841,151.7805,,,,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:47:39 25-Feb-2024,,3,-23.2841,151.7805,,,,,,3.250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,19:47:55 25-Feb-2024,,3,-23.2841,151.7805,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:48:10 25-Feb-2024,,3,-23.2841,151.7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,19:48:26 25-Feb-2024,,3,-23.2841,151.7805,,,,,,,,,27.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:48:41 25-Feb-2024,,3,-23.2841,151.7805,,,,,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:49:13 25-Feb-2024,,3,-23.2850,151.7786,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,19:49:28 25-Feb-2024,,3,-23.2850,151.7786,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:49:45 25-Feb-2024,,3,-23.2850,151.7786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,19:50:01 25-Feb-2024,,3,-23.2850,151.7786,,,,,,,,,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:50:19 25-Feb-2024,,3,-23.2850,151.7786,,,,,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:50:36 25-Feb-2024,,3,-23.2850,151.7786,,,,,,3.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:51:45 25-Feb-2024,,3,-23.2850,151.7786,,,,,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,19:52:00 25-Feb-2024,,3,-23.2850,151.7786,,,,,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:35:55 26-Feb-2024,,B,-23.2952,151.8167,,,,,,,,,30.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:09:20 27-Feb-2024,,1,-23.2968,151.7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,07:10:35 27-Feb-2024,,1,-23.2968,151.7900,,,,,,,,,30.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:10:59 27-Feb-2024,,1,-23.2968,151.7900,,,,,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:12:04 27-Feb-2024,,1,-23.2968,151.7900,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,07:18:56 27-Feb-2024,,1,-23.2968,151.7900,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:19:59 27-Feb-2024,,0,-23.2909,151.7894,,,,,,,,,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,07:20:14 27-Feb-2024,,0,-23.2909,151.7894,,,,,1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,11:14:57 27-Feb-2024,,B,-23.2799,151.8530,,,,,,,,,28.50,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,05:47:52 28-Feb-2024,,B,-23.2691,151.7799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,21:45:40 29-Feb-2024,,3,-23.2824,151.7190,,,,,1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,21:45:57 29-Feb-2024,,3,-23.2824,151.7190,,,,,,3.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,1.00b,,21:46:17 29-Feb-2024,,3,-23.2824,151.7190,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,21:46:32 29-Feb-2024,,3,-23.2824,151.7190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,,21:47:06 29-Feb-2024,,3,-23.2824,151.7190,,,,,,,,,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,21:47:47 29-Feb-2024,,3,-23.2824,151.7190,,,,,1265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,21:49:21 29-Feb-2024,,3,-23.2824,151.7190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,7311
252321,252321,0.500000,UT,,21:52:17 29-Feb-2024,21:49:45 29-Feb-2024,-151,3,-23.2824,151.7190,CRC,,,,1269,3.250,,,28.20,,,,,,,,,,,,,,255,26,255,0,,,,,,,2,,,0,91,,,,,,07:00:00 24-Feb-2024,,,
252321,252321,0.500000,UT,,,21:50:00 29-Feb-2024,,3,-23.2824,151.7190,,,,,,,,,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,07:00:00 24-Feb-2024,,,
