DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
222240,222240,UT,Weak,06-Jun-2023,23:40:00,06-Jun-2023,23:43:29
222240,222240,UT,Strong,06-Sep-2023,11:36:10,06-Sep-2023,11:35:19
222240,222240,UT,Strong,28-Nov-2023,09:48:35,28-Nov-2023,09:43:48
