Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
7495,222240,23,MB,1,1,06-Jun-2023,23:41:30,-16.8164,145.6822,,401677710,-124,50,0,06-Jun-2023,23:40:00,-16.1788,142.7787,180,1088,6444,183,95,,,200,154,136,23,120,1,85,28,63,94,83,0,0,198,189,15,16,17,18,19,20,21,22,,,,,,,,,
7495,222240,27,MB,1,1,06-Jun-2023,23:41:30,-16.8164,145.6822,,401677710,-124,50,0,06-Jun-2023,23:41:00,-16.1788,142.7787,180,1088,6444,183,95,,,201,154,135,25,120,1,85,28,63,94,88,0,0,228,31,15,16,17,18,19,20,21,22,23,24,0,0,,,,,
7495,222240,27,MB,1,1,06-Jun-2023,23:41:30,-16.8164,145.6822,,401677710,-124,50,0,06-Jun-2023,23:42:00,-16.1788,142.7787,180,1088,6444,183,95,,,202,154,135,28,120,1,85,28,63,94,68,0,0,48,10,15,16,17,18,19,20,21,22,23,24,0,0,,,,,
7495,222240,27,MB,1,1,06-Jun-2023,23:41:30,-16.8164,145.6822,,401677710,-124,50,0,06-Jun-2023,23:43:00,-16.1788,142.7787,180,1088,6444,183,95,,,203,154,135,27,120,1,85,28,63,94,80,0,0,195,85,15,16,17,18,19,20,21,22,23,24,25,26,,,,,
7495,222240,31,MC,B,2,07-Jun-2023,00:33:59,-16.8105,145.6838,,401677690,-132,8,0,07-Jun-2023,00:34:00,-16.8105,145.6838,,2360,2930,1900,97,,,254,154,136,29,120,1,85,28,63,94,64,0,0,14,174,15,16,17,18,19,20,21,22,23,24,25,26,27,28,0,0,
7495,222240,31,NN,B,3,07-Jun-2023,01:06:59,-16.8101,145.6850,,401677684,-135,8,0,07-Jun-2023,01:07:00,-16.8101,145.6850,,2419,2797,2091,92,,,31,154,136,26,120,2,85,28,63,94,65,0,0,131,129,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
7495,222240,3,CS,B,4,11-Aug-2023,06:01:54,-23.8311,151.2415,,401677728,-135,8,0,11-Aug-2023,06:01:09,-23.8311,151.2415,91,,,,,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,B,4,11-Aug-2023,06:01:54,-23.8311,151.2415,,401677728,-135,8,0,11-Aug-2023,06:02:40,-23.8311,151.2415,91,,,,,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,2,5,11-Aug-2023,06:15:24,-23.8289,151.2409,,401677726,-126,60,0,11-Aug-2023,06:13:12,-23.8289,151.2409,266,438,1170,163,44,,,85,99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,2,5,11-Aug-2023,06:15:24,-23.8289,151.2409,,401677726,-126,60,0,11-Aug-2023,06:14:40,-23.8289,151.2409,266,438,1170,163,44,,,101,131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,2,5,11-Aug-2023,06:15:24,-23.8289,151.2409,,401677726,-126,60,0,11-Aug-2023,06:16:10,-23.8289,151.2409,266,438,1170,163,44,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,2,5,11-Aug-2023,06:15:24,-23.8289,151.2409,,401677726,-126,60,0,11-Aug-2023,06:17:38,-23.8289,151.2409,266,438,1170,163,44,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,A1,A,6,11-Aug-2023,06:58:06,-23.8269,151.2419,,401677729,-126,8,0,11-Aug-2023,06:56:37,-23.8269,151.2419,178,111,157,78,15,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,A1,A,6,11-Aug-2023,06:58:06,-23.8269,151.2419,,401677729,-126,8,0,11-Aug-2023,06:58:07,-23.8269,151.2419,178,111,157,78,15,,,64,177,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,A1,A,6,11-Aug-2023,06:58:06,-23.8269,151.2419,,401677729,-126,8,0,11-Aug-2023,06:59:35,-23.8269,151.2419,178,111,157,78,15,,,85,130,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,3,7,11-Aug-2023,07:39:27,-23.8264,151.2446,,401677732,-121,58,0,11-Aug-2023,07:37:12,-23.8264,151.2446,363,192,927,39,80,,,73,156,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,3,7,11-Aug-2023,07:39:27,-23.8264,151.2446,,401677732,-121,58,0,11-Aug-2023,07:38:41,-23.8264,151.2446,363,192,927,39,80,,,83,156,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,3,7,11-Aug-2023,07:39:27,-23.8264,151.2446,,401677732,-121,58,0,11-Aug-2023,07:40:11,-23.8264,151.2446,363,192,927,39,80,,,110,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,3,7,11-Aug-2023,07:39:27,-23.8264,151.2446,,401677732,-121,58,0,11-Aug-2023,07:41:45,-23.8264,151.2446,363,192,927,39,80,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,CS,3,7,11-Aug-2023,07:39:27,-23.8264,151.2446,,401677732,-121,58,1,11-Aug-2023,07:43:15,-23.8264,151.2446,363,192,927,39,80,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,3,8,11-Aug-2023,07:49:15,-23.8282,151.2451,,401677731,-124,58,0,11-Aug-2023,07:49:16,-23.8282,151.2451,533,172,354,83,100,,,110,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,3,8,11-Aug-2023,07:49:15,-23.8282,151.2451,,401677731,-124,58,0,11-Aug-2023,07:50:45,-23.8282,151.2451,533,172,354,83,100,,,12,1,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,3,8,11-Aug-2023,07:49:15,-23.8282,151.2451,,401677731,-124,58,0,11-Aug-2023,07:52:15,-23.8282,151.2451,533,172,354,83,100,,,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,3,8,11-Aug-2023,07:49:15,-23.8282,151.2451,,401677731,-124,58,0,11-Aug-2023,07:53:42,-23.8282,151.2451,533,172,354,83,100,,,65,148,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,222240,3,SR,3,8,11-Aug-2023,07:49:15,-23.8282,151.2451,,401677731,-124,58,0,11-Aug-2023,07:55:12,-23.8282,151.2451,533,172,354,83,100,,,84,39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
