DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
222240,222240,0.500000,UT,1.00b,,06:01:09 11-Aug-2023,,B,-23.8311,151.2415,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,,,06:02:40 11-Aug-2023,,B,-23.8311,151.2415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,7311
222240,222240,0.500000,UT,,,06:13:12 11-Aug-2023,,2,-23.8289,151.2409,,,,,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,,,06:14:40 11-Aug-2023,,2,-23.8289,151.2409,,,,,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,1.00b,,06:16:10 11-Aug-2023,,2,-23.8289,151.2409,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,,,06:17:38 11-Aug-2023,,2,-23.8289,151.2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,7311
222240,222240,0.500000,UT,,,06:56:37 11-Aug-2023,,A,-23.8269,151.2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,7311
222240,222240,0.500000,UT,,,06:58:07 11-Aug-2023,,A,-23.8269,151.2419,,,,,,,,,20.05,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,,,06:59:35 11-Aug-2023,,A,-23.8269,151.2419,,,,,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
222240,222240,0.500000,UT,,,07:37:12 11-Aug-2023,,3,-23.8264,151.2446,,,,,,,,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,22:00:00 11-Sep-2023,,,
