Prog,PTT,Len,Satellite,Class,Pass,PassDate,PassTime,Latitude,Longitude,Comment,Frequency,Power,IQ,Dups,MsgDate,MsgTime,Latitude2,Longitude2,Duration,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
5171,79981,7,SR, ,1,28-Aug-2015,21:11:11,,,,401677050,-131,,0,28-Aug-2015,21:11:11,,,,,,,,,,3,125,210,77,68,118,171,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,B,2,29-Aug-2015,14:55:24,-16.2083,145.6997,,401677050,-136,,0,29-Aug-2015,14:54:53,-25.7870,-171.2302,62,,,,,,,3,130,211,54,74,122,167,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,B,2,29-Aug-2015,14:55:24,-16.2083,145.6997,,401677050,-136,,0,29-Aug-2015,14:55:55,-25.7870,-171.2302,62,,,,,,,3,136,214,52,81,122,167,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK,B,3,29-Aug-2015,17:56:08,-16.2353,145.7502,,401677050,-132,,0,29-Aug-2015,17:55:44,-26.5497,-165.6436,49,,,,,,,3,133,211,55,86,122,167,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK,B,3,29-Aug-2015,17:56:08,-16.2353,145.7502,,401677050,-132,,0,29-Aug-2015,17:56:33,-26.5497,-165.6436,49,,,,,,,3,133,212,60,84,122,167,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:30:01,,,629,,,,,,,3,134,211,55,86,122,166,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:30:59,,,629,,,,,,,3,134,211,52,80,122,166,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:32:21,,,629,,,,,,,3,136,211,55,87,122,174,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:33:06,,,629,,,,,,,3,131,211,52,74,122,166,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:38:05,,,629,,,,,,,3,133,210,61,90,122,166,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,4,29-Aug-2015,19:40:30,,,,401677050,-129,,0,29-Aug-2015,19:40:30,,,629,,,,,,,3,134,210,60,87,122,166,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA, ,5,30-Aug-2015,13:16:09,,,,401677050,-124,,0,30-Aug-2015,13:16:09,,,,,,,,,,3,132,210,50,78,118,170,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,SR, ,6,01-Sep-2015,06:43:59,,,,401677050,-134,,0,01-Sep-2015,06:43:59,,,,,,,,,,4,126,210,55,67,118,177,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MB, ,7,02-Sep-2015,00:42:08,,,,401677050,-135,,0,02-Sep-2015,00:42:08,,,,,,,,,,4,130,210,51,80,118,178,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NN, ,8,04-Sep-2015,06:30:28,,,,401677050,-135,,0,04-Sep-2015,06:30:28,,,,,,,,,,4,132,209,51,79,118,173,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA, ,9,05-Sep-2015,00:16:35,,,,401677050,-133,,0,05-Sep-2015,00:16:35,,,,,,,,,,4,188,110,88,10,79,230,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,10,05-Sep-2015,20:08:43,,,,401677050,-133,,0,05-Sep-2015,20:08:43,,,,,,,,,,4,129,146,52,74,118,172,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NN, ,11,06-Sep-2015,18:54:14,,,,401677050,-133,,0,06-Sep-2015,18:54:14,,,,,,,,,,4,127,210,56,66,118,172,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,SR, ,12,07-Sep-2015,06:53:23,,,,401677050,-130,,0,07-Sep-2015,06:53:23,,,,,,,,,,4,125,210,61,63,118,175,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP, ,13,08-Sep-2015,03:28:34,,,,401677050,-131,,0,08-Sep-2015,03:28:34,,,,,,,,,,4,133,211,57,75,254,197,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MB, ,14,08-Sep-2015,23:59:50,,,,401677050,-131,,0,08-Sep-2015,23:59:50,,,,,,,,,,4,131,209,56,21,54,180,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA,1,15,09-Sep-2015,00:39:34,-16.1967,145.6866,,401677052,-121,50,0,09-Sep-2015,00:34:54,-9.1644,114.5810,561,628,1494,264,31,,,4,128,212,55,82,114,187,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA,1,15,09-Sep-2015,00:39:34,-16.1967,145.6866,,401677052,-121,50,0,09-Sep-2015,00:36:00,-9.1644,114.5810,561,628,1494,264,31,,,4,129,212,52,81,114,186,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA,1,15,09-Sep-2015,00:39:34,-16.1967,145.6866,,401677052,-121,50,0,09-Sep-2015,00:41:37,-9.1644,114.5810,561,628,1494,264,31,,,4,125,210,67,99,114,192,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA,1,15,09-Sep-2015,00:39:34,-16.1967,145.6866,,401677052,-121,50,0,09-Sep-2015,00:43:05,-9.1644,114.5810,561,628,1494,264,31,,,4,124,210,66,104,114,189,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,MA,1,15,09-Sep-2015,00:39:34,-16.1967,145.6866,,401677052,-121,50,0,09-Sep-2015,00:44:15,-9.1644,114.5810,561,628,1494,264,31,,,4,128,212,52,81,114,187,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,SR,A,16,09-Sep-2015,21:34:02,-16.2502,145.6818,,401677072,-131,,0,09-Sep-2015,21:30:18,-22.7762,115.1759,448,,,,,,,4,129,210,52,73,118,172,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,SR,A,16,09-Sep-2015,21:34:02,-16.2502,145.6818,,401677072,-131,,0,09-Sep-2015,21:36:56,-22.7762,115.1759,448,,,,,,,4,128,219,136,251,76,126,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,SR,A,16,09-Sep-2015,21:34:02,-16.2502,145.6818,,401677072,-131,,0,09-Sep-2015,21:37:46,-22.7762,115.1759,448,,,,,,,4,133,213,53,86,118,173,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NK, ,17,10-Sep-2015,06:53:14,,,,401677072,-133,,0,10-Sep-2015,06:53:14,,,,,,,,,,4,124,211,58,61,118,175,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,0,18,11-Sep-2015,04:36:44,-16.3611,145.6396,,401677072,-128,50,0,11-Sep-2015,04:32:25,-15.0809,151.2082,519,7179,80609,639,104,,,4,131,209,66,95,118,173,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,0,18,11-Sep-2015,04:36:44,-16.3611,145.6396,,401677072,-128,50,0,11-Sep-2015,04:39:09,-15.0809,151.2082,519,7179,80609,639,104,,,4,129,211,51,72,118,172,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,0,18,11-Sep-2015,04:36:44,-16.3611,145.6396,,401677072,-128,50,0,11-Sep-2015,04:40:20,-15.0809,151.2082,519,7179,80609,639,104,,,4,124,210,68,59,118,173,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,0,18,11-Sep-2015,04:36:44,-16.3611,145.6396,,401677072,-128,50,0,11-Sep-2015,04:41:04,-15.0809,151.2082,519,7179,80609,639,104,,,4,122,209,82,73,118,174,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,1,19,11-Sep-2015,06:13:49,-16.4186,145.7927,,401677061,-130,68,0,11-Sep-2015,06:10:48,-26.0904,102.8576,363,755,2278,250,136,,,4,123,211,61,61,118,175,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,1,19,11-Sep-2015,06:13:49,-16.4186,145.7927,,401677061,-130,68,0,11-Sep-2015,06:11:33,-26.0904,102.8576,363,755,2278,250,136,,,4,133,212,54,83,118,175,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,1,19,11-Sep-2015,06:13:49,-16.4186,145.7927,,401677061,-130,68,0,11-Sep-2015,06:14:38,-26.0904,102.8576,363,755,2278,250,136,,,4,125,211,55,66,118,174,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,1,19,11-Sep-2015,06:13:49,-16.4186,145.7927,,401677061,-130,68,0,11-Sep-2015,06:15:23,-26.0904,102.8576,363,755,2278,250,136,,,4,128,212,51,74,118,174,,,,,,,,,,,,,,,,,,,,,,,,,
5171,79981,7,NP,1,19,11-Sep-2015,06:13:49,-16.4186,145.7927,,401677061,-130,68,0,11-Sep-2015,06:16:51,-26.0904,102.8576,363,755,2278,250,136,,,4,128,212,52,76,118,173,,,,,,,,,,,,,,,,,,,,,,,,,
