DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
79981,79981,SPOT,DS,1,0,0,,,21:11:11 28-Aug-2015,SR,,,,,,,,401677050,-131
79981,79981,SPOT,DS,2,0,0,62,62,14:55:24 29-Aug-2015,NP,B,-16.2083,145.6997,-25.7870,-171.2302,,,401677050,-136
79981,79981,SPOT,DS,2,0,0,49,49,17:56:08 29-Aug-2015,NK,B,-16.2353,145.7502,-26.5497,-165.6436,,,401677050,-132
79981,79981,SPOT,DS,6,0,0,125,45,19:40:30 29-Aug-2015,NK,,,,,,,,401677050,-129
79981,79981,SPOT,DS,1,0,0,,,13:16:09 30-Aug-2015,MA,,,,,,,,401677050,-124
79981,79981,SPOT,DS,1,0,0,,,06:43:59 01-Sep-2015,SR,,,,,,,,401677050,-134
79981,79981,SPOT,DS,1,0,0,,,00:42:08 02-Sep-2015,MB,,,,,,,,401677050,-135
79981,79981,SPOT,DS,1,0,0,,,06:30:28 04-Sep-2015,NN,,,,,,,,401677050,-135
79981,79981,SPOT,DS,1,0,1,,,00:16:35 05-Sep-2015,MA,,,,,,,,401677050,-133
79981,79981,SPOT,DS,1,0,1,,,20:08:43 05-Sep-2015,NK,,,,,,,,401677050,-133
79981,79981,SPOT,DS,1,0,0,,,18:54:14 06-Sep-2015,NN,,,,,,,,401677050,-133
79981,79981,SPOT,DS,1,0,0,,,06:53:23 07-Sep-2015,SR,,,,,,,,401677050,-130
79981,79981,SPOT,DS,1,0,0,,,03:28:34 08-Sep-2015,NP,,,,,,,,401677050,-131
79981,79981,SPOT,DS,1,0,0,,,23:59:50 08-Sep-2015,MB,,,,,,,,401677050,-131
79981,79981,SPOT,DS,5,0,0,140,66,00:39:34 09-Sep-2015,MA,1,-16.1967,145.6866,-9.1644,114.5810,50,,401677052,-121
79981,79981,SPOT,DS,3,0,1,224,50,21:34:02 09-Sep-2015,SR,A,-16.2502,145.6818,-22.7762,115.1759,,,401677072,-131
79981,79981,SPOT,DS,1,0,0,,,06:53:14 10-Sep-2015,NK,,,,,,,,401677072,-133
79981,79981,SPOT,DS,4,0,0,173,44,04:36:44 11-Sep-2015,NP,0,-16.3611,145.6396,-15.0809,151.2082,50,,401677072,-128
79981,79981,SPOT,DS,5,0,0,90,45,06:13:49 11-Sep-2015,NP,1,-16.4186,145.7927,-26.0904,102.8576,68,,401677061,-130
79981,79981,SPOT,DS,1,0,0,,,06:45:20 11-Sep-2015,NN,,,,,,,,401677061,-132
79981,79981,SPOT,DS,2,0,1,239,239,08:08:20 11-Sep-2015,SR,B,-16.3476,145.4032,-16.8148,147.5708,,,401677061,-123
79981,79981,SPOT,DS,2,0,0,239,239,08:08:20 11-Sep-2015,NK,B,-16.3641,145.8492,-17.2241,141.9680,,,401677061,-123
79981,79981,SPOT,DS,10,0,0,84,45,19:13:51 11-Sep-2015,NK,2,-16.4149,145.7143,-19.0674,157.5596,56,,401677079,-124
79981,79981,SPOT,DS,12,0,1,60,44,19:41:09 11-Sep-2015,NN,2,-16.4186,145.7193,-14.2730,136.4724,56,,401677068,-133
79981,79981,SPOT,DS,1,0,0,,,20:29:04 11-Sep-2015,SR,,,,,,,,401677068,-122
79981,79981,SPOT,DS,1,0,0,,,10:27:39 12-Sep-2015,MA,,,,,,,,401677068,-129
79981,79981,SPOT,DS,3,0,0,111,56,11:20:55 12-Sep-2015,MB,A,-16.3862,145.7009,-12.5075,162.8671,,,401677064,-130
79981,79981,SPOT,DS,2,0,1,147,147,07:08:03 13-Sep-2015,SR,B,-16.4501,145.8580,-23.3333,176.5187,,,401677068,-132
79981,79981,SPOT,DS,1,0,0,,,07:13:16 13-Sep-2015,NK,,,,,,,,401677068,-129
79981,79981,SPOT,DS,1,0,0,,,20:57:33 13-Sep-2015,NN,,,,,,,,401677068,-132
79981,79981,SPOT,DS,1,0,0,,,21:03:33 13-Sep-2015,SR,,,,,,,,401677068,-132
79981,79981,SPOT,DS,10,0,2,74,44,05:41:31 14-Sep-2015,NP,1,-16.3000,145.7083,-22.2846,119.2326,56,,401677057,-129
79981,79981,SPOT,DS,1,0,0,,,06:12:50 14-Sep-2015,NN,,,,,,,,401677057,-133
79981,79981,SPOT,DS,1,0,0,,,07:39:15 15-Sep-2015,NN,,,,,,,,401677057,-127
79981,79981,SPOT,DS,1,0,0,,,07:39:15 15-Sep-2015,SR,,,,,,,,401677057,-126
79981,79981,SPOT,DS,1,0,0,,,09:19:39 15-Sep-2015,NN,,,,,,,,401677057,-137
79981,79981,SPOT,DS,1,0,0,,,09:19:39 15-Sep-2015,SR,,,,,,,,401677057,-127
79981,79981,SPOT,DS,2,0,0,541,541,20:05:32 15-Sep-2015,SR,B,-16.1425,145.7083,-13.8386,157.6721,,,401677057,-126
79981,79981,SPOT,DS,1,0,0,,,22:17:55 15-Sep-2015,MA,,,,,,,,401677057,-132
79981,79981,SPOT,DS,1,0,0,,,07:41:49 16-Sep-2015,NK,,,,,,,,401677057,-129
79981,79981,SPOT,DS,1,0,0,,,00:26:00 17-Sep-2015,MB,,,,,,,,401677057,-134
79981,79981,SPOT,DS,1,0,0,,,03:16:27 18-Sep-2015,NP,,,,,,,,401677057,-137
79981,79981,SPOT,DS,1,0,0,,,21:18:00 19-Sep-2015,SR,,,,,,,,401677057,-125
79981,79981,SPOT,DS,1,0,0,,,07:57:44 22-Sep-2015,NN,,,,,,,,401677057,-129
79981,79981,SPOT,DS,1,0,0,,,08:34:49 23-Sep-2015,SR,,,,,,,,401677057,-137
79981,79981,SPOT,DS,1,0,0,,,20:47:39 23-Sep-2015,NN,,,,,,,,401677057,-133
79981,79981,SPOT,DS,1,0,1,,,16:02:17 27-Sep-2015,NP,,,,,,,,401677057,-132
79981,79981,SPOT,DS,1,0,0,,,06:57:59 28-Sep-2015,NN,,,,,,,,401677057,-133
79981,79981,SPOT,DS,1,0,0,,,05:48:08 01-Oct-2015,NP,,,,,,,,401677057,-128
79981,79981,SPOT,DS,1,0,1,,,15:25:46 01-Oct-2015,NP,,,,,,,,401677057,-133
79981,79981,SPOT,DS,1,0,0,,,20:57:26 01-Oct-2015,NN,,,,,,,,401677057,-137
79981,79981,SPOT,DS,4,0,0,54,45,20:58:47 01-Oct-2015,NK,0,-15.8244,145.6217,-7.4973,109.3661,60,,401677041,-130
79981,79981,SPOT,DS,1,0,1,,,21:44:23 01-Oct-2015,SR,,,,,,,,401677057,-130
79981,79981,SPOT,DS,1,0,0,,,08:15:01 03-Oct-2015,SR,,,,,,,,401677057,-120
79981,79981,SPOT,DS,2,0,0,320,320,20:29:59 03-Oct-2015,NN,B,-15.9662,145.7769,-8.9775,115.0191,,,401677057,-124
79981,79981,SPOT,DS,3,0,0,219,125,07:14:47 05-Oct-2015,NN,A,-12.4556,162.3143,-16.2718,145.7450,,,401677057,-127
79981,79981,SPOT,DS,3,0,0,219,125,07:14:47 05-Oct-2015,SR,A,-16.2663,145.7623,-22.4650,173.3991,,,401677067,-126
79981,79981,SPOT,DS,1,0,0,,,08:05:37 05-Oct-2015,NK,,,,,,,,401677053,-130
79981,79981,SPOT,DS,1,0,0,,,07:07:04 06-Oct-2015,NN,,,,,,,,401677053,-126
79981,79981,SPOT,DS,1,0,0,,,20:33:28 06-Oct-2015,NK,,,,,,,,401677053,-127
