DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
79981,79981,,SPOT,,,21:11:11 28-Aug-2015,,,,,,,,,896,3.360,,0.308,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,14:54:53 29-Aug-2015,,B,-16.2083,145.6997,,,,,896,3.376,,0.216,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,14:55:55 29-Aug-2015,,B,-16.2083,145.6997,,,,,896,3.424,,0.208,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,17:55:44 29-Aug-2015,,B,-16.2353,145.7502,,,,,896,3.376,,0.220,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,17:56:33 29-Aug-2015,,B,-16.2353,145.7502,,,,,896,3.392,,0.240,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:30:01 29-Aug-2015,,,,,,,,,896,3.376,,0.220,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:30:59 29-Aug-2015,,,,,,,,,896,3.376,,0.208,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:32:21 29-Aug-2015,,,,,,,,,896,3.376,,0.220,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:33:06 29-Aug-2015,,,,,,,,,896,3.376,,0.208,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:38:05 29-Aug-2015,,,,,,,,,896,3.360,,0.244,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:40:30 29-Aug-2015,,,,,,,,,896,3.360,,0.240,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,13:16:09 30-Aug-2015,,,,,,,,,896,3.360,,0.200,24.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:43:59 01-Sep-2015,,,,,,,,,1152,3.360,,0.220,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:42:08 02-Sep-2015,,,,,,,,,1152,3.360,,0.204,25.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:30:28 04-Sep-2015,,,,,,,,,1152,3.344,,0.204,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,18:54:14 06-Sep-2015,,,,,,,,,1152,3.360,,0.224,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:53:23 07-Sep-2015,,,,,,,,,1152,3.360,,0.244,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,03:28:34 08-Sep-2015,,,,,,,,,1152,3.376,,0.228,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,23:59:50 08-Sep-2015,,,,,,,,,1152,3.344,,0.224,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:34:54 09-Sep-2015,,1,-16.1967,145.6866,,,,,1152,3.392,,0.220,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:36:00 09-Sep-2015,,1,-16.1967,145.6866,,,,,1152,3.392,,0.208,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:41:37 09-Sep-2015,,1,-16.1967,145.6866,,,,,1152,3.360,,0.268,27.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:43:05 09-Sep-2015,,1,-16.1967,145.6866,,,,,1152,3.360,,0.264,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,00:44:15 09-Sep-2015,,1,-16.1967,145.6866,,,,,1152,3.392,,0.208,26.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,21:30:18 09-Sep-2015,,A,-16.2502,145.6818,,,,,1152,3.360,,0.208,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,21:37:46 09-Sep-2015,,A,-16.2502,145.6818,,,,,1152,3.408,,0.212,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:53:14 10-Sep-2015,,,,,,,,,1152,3.376,,0.232,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,04:32:25 11-Sep-2015,,0,-16.3611,145.6396,,,,,1152,3.344,,0.264,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,04:39:09 11-Sep-2015,,0,-16.3611,145.6396,,,,,1152,3.376,,0.204,25.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,04:40:20 11-Sep-2015,,0,-16.3611,145.6396,,,,,1152,3.360,,0.272,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,04:41:04 11-Sep-2015,,0,-16.3611,145.6396,,,,,1152,3.344,,0.328,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:10:48 11-Sep-2015,,1,-16.4186,145.7927,,,,,1152,3.376,,0.244,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:11:33 11-Sep-2015,,1,-16.4186,145.7927,,,,,1152,3.392,,0.216,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:14:38 11-Sep-2015,,1,-16.4186,145.7927,,,,,1152,3.376,,0.220,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:15:23 11-Sep-2015,,1,-16.4186,145.7927,,,,,1152,3.392,,0.204,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:16:51 11-Sep-2015,,1,-16.4186,145.7927,,,,,1152,3.392,,0.208,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,06:45:20 11-Sep-2015,,,,,,,,,1152,3.392,,0.556,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,08:06:21 11-Sep-2015,,B,-16.3641,145.8492,,,,,1152,3.360,,0.240,24.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,08:10:20 11-Sep-2015,,B,-16.3476,145.4032,,,,,1152,3.376,,0.232,23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:07:31 11-Sep-2015,,2,-16.4149,145.7143,,,,,1408,3.392,,0.212,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:08:18 11-Sep-2015,,2,-16.4149,145.7143,,,,,1408,3.408,,0.212,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:10:03 11-Sep-2015,,2,-16.4149,145.7143,,,,,1408,3.392,,0.244,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
79981,79981,,SPOT,,,19:10:58 11-Sep-2015,,2,-16.4149,145.7143,,,,,1408,3.392,,0.224,24.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
