"DeployID","Platform ID No.","Prg No.","Latitude","Longitude","Loc. quality","Loc. date","Loc. type","Altitude","Pass","Sat.","Mote Id","Frequency","Msg Date","Comp.","Msg","> - 120 DB","Best level","Delta freq.","Long. 1","Lat. sol. 1","Long. 2","Lat. sol. 2","Loc. idx","Nopc","Error radius","Semi-major axis","Semi-minor axis","Ellipse orientation","GDOP","SENSOR #01","SENSOR #02","SENSOR #03","SENSOR #04","SENSOR #05","SENSOR #06","SENSOR #07","SENSOR #08","SENSOR #09","SENSOR #10","SENSOR #11","SENSOR #12","SENSOR #13","SENSOR #14","SENSOR #15","SENSOR #16","SENSOR #17","SENSOR #18","SENSOR #19","SENSOR #20","SENSOR #21","SENSOR #22","SENSOR #23","SENSOR #24","SENSOR #25","SENSOR #26","SENSOR #27","SENSOR #28","SENSOR #29","SENSOR #30","SENSOR #31","SENSOR #32"
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:54:50,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,107,133,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:55:50,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,88,138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:56:50,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,79,205,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:57:05,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,89,143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:57:35,3,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:58:05,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,64,206,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:58:20,1,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,94,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30827,166.45282,2,09/05/2023 11:56:54,Argos,0,225,O3,,401677664.29,09/05/2023 11:58:35,2,11,0,-135,401677664.29,166.45282,-22.30827,166.45282,-22.30827,60,0,404,1324,123,143,1029,100,134,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.31028,166.45188,B,09/05/2023 13:36:35,Argos,0,0,O3,,401677659.2,09/05/2023 13:36:36,1,1,0,-138,401677659.2,166.45188,-22.31028,166.45187,-22.31028,8,3,1413,1659,1202,112,3848,81,216,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.30456,166.45329,B,09/05/2023 16:39:47,Argos,0,0,CS,,401677653.46,09/05/2023 16:39:48,1,1,0,-139,401677653.46,166.45329,-22.30456,166.4533,-22.30456,8,3,2008,3101,1299,104,5678,12,1,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.29876,166.45149,A,09/05/2023 21:14:08,Argos,0,44,NP,,401677642.63,09/05/2023 21:13:24,1,3,0,-133,401677642.63,166.45149,-22.29876,166.45149,-22.29876,8,3,2644,25918,269,96,6411,27,143,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.29876,166.45149,A,09/05/2023 21:14:08,Argos,0,44,NP,,401677642.63,09/05/2023 21:13:39,1,3,0,-133,401677642.63,166.45149,-22.29876,166.45149,-22.29876,8,3,2644,25918,269,96,6411,69,33,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.29576,166.44996,B,09/05/2023 21:14:08,Argos,0,0,NP,,401677643.69,09/05/2023 21:14:09,1,1,0,-136,401677643.69,166.44996,-22.29576,166.44997,-22.29576,8,3,2918,3851,2210,94,8253,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.75384,167.20288,B,09/14/2023 07:32:06,Argos,0,18,NK,,401677643.75,09/14/2023 07:31:57,1,2,0,-133,401677643.75,167.20288,-22.75384,167.20288,-22.75384,0,3,14389,63483,3261,78,12001,65,219,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.75384,167.20288,B,09/14/2023 07:32:06,Argos,0,18,NK,,401677643.75,09/14/2023 07:32:16,1,2,0,-133,401677643.75,167.20288,-22.75384,167.20288,-22.75384,0,3,14389,63483,3261,78,12001,42,229,64,238,238,238,238,238,238,238,238,238,238,238,1,112,180,140,34,181,85,56,140,152,40,23,214,104,158,128,130,
"",253102,7495,-22.80786,167.12505,B,09/14/2023 07:41:36,Argos,0,46,CS,,401677642.39,09/14/2023 07:41:13,1,2,0,-135,401677642.39,167.12505,-22.80786,167.12505,-22.80786,0,3,41575,318594,5425,65,13972,15,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.80786,167.12505,B,09/14/2023 07:41:36,Argos,0,46,CS,,401677642.39,09/14/2023 07:42:00,1,2,0,-135,401677642.39,167.12505,-22.80786,167.12505,-22.80786,0,3,41575,318594,5425,65,13972,74,220,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"",253102,7495,-22.8365,167.06896,B,09/14/2023 10:09:56,Argos,0,0,NN,,401677626.57,09/14/2023 10:09:57,1,1,0,-140,401677626.57,167.06896,-22.8365,167.06895,-22.8365,8,3,18018,31818,10203,70,7414,88,144,165,253,232,144,206,83,71,40,176,151,86,5,141,46,15,255,27,205,160,233,128,,,,,,,,,
"",253102,7495,-22.87993,167.05916,B,09/14/2023 11:57:26,Argos,0,0,NN,,401677602.51,09/14/2023 11:57:27,1,1,0,-125,401677602.51,167.05916,-22.87993,167.05916,-22.87993,8,3,33157,63226,17388,74,7915,42,229,128,238,238,238,238,14,238,14,238,238,238,238,238,110,155,47,98,93,56,186,69,213,209,22,124,50,24,21,29,
"",253102,7495,-23.00137,167.01659,B,09/16/2023 07:30:51,Argos,0,25,A1,,401677615.36,09/16/2023 07:30:39,1,2,0,-139,401677615.36,167.01659,-23.00137,167.01659,-23.00137,0,3,3368,18907,600,93,9527,95,46,168,160,6,191,39,161,167,225,232,113,35,114,182,232,100,161,251,15,41,217,231,,,,,,,,,
