DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature,MaxDepth,LLRangeToday,DeployStart,FirstPostReleaseTX,upright,SWBuild
253102,253102,0.500000,UT,,,11:54:50 05-Sep-2023,,2,-22.3083,166.4528,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:55:50 05-Sep-2023,,2,-22.3083,166.4528,,,,,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:56:50 05-Sep-2023,,2,-22.3083,166.4528,,,,,,,,,21.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:57:05 05-Sep-2023,,2,-22.3083,166.4528,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,11:57:35 05-Sep-2023,,2,-22.3083,166.4528,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:58:05 05-Sep-2023,,2,-22.3083,166.4528,,,,,,,,,431.10,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:58:20 05-Sep-2023,,2,-22.3083,166.4528,,,,,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:58:35 05-Sep-2023,,2,-22.3083,166.4528,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,13:36:36 05-Sep-2023,,B,-22.3103,166.4519,,,,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,21:13:24 05-Sep-2023,,A,-22.2988,166.4515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,7311
253102,253102,0.500000,UT,,,21:13:39 05-Sep-2023,,A,-22.2988,166.4515,,,,,,,,,25.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,21:14:09 05-Sep-2023,,A,-22.2988,166.4515,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,07:31:57 14-Sep-2023,,B,-22.7538,167.2029,,,,,,,,,22.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,07:41:13 14-Sep-2023,,B,-22.8079,167.1250,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,07:52:55 17-Sep-2023,,,,,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,09:19:03 17-Sep-2023,,B,-22.9900,167.0043,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,09:21:50 17-Sep-2023,,B,-22.9900,167.0043,,,,,,,,,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,10:24:13 17-Sep-2023,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:14:21 18-Sep-2023,,1,-23.0030,167.0125,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:15:12 18-Sep-2023,,1,-23.0030,167.0125,,,,,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:15:32 18-Sep-2023,,1,-23.0030,167.0125,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:17:03 18-Sep-2023,,1,-23.0030,167.0125,,,,,,,,,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:17:38 18-Sep-2023,,1,-23.0030,167.0125,,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:20:11 18-Sep-2023,,1,-23.0030,167.0125,,,,,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:21:41 18-Sep-2023,,1,-23.0030,167.0125,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,06:22:44 18-Sep-2023,,1,-23.0030,167.0125,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:23:49 18-Sep-2023,,1,-23.0030,167.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,7311
253102,253102,0.500000,UT,,06:41:35 18-Sep-2023,06:40:21 18-Sep-2023,-73,1,-23.0000,167.0257,CRC,,,,860,3.375,,,21.85,,,,,,,,,,,,,,255,28,255,0,,,,,,,0,,,0,91,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:41:19 18-Sep-2023,,1,-23.0000,167.0257,,,,,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:41:34 18-Sep-2023,,1,-23.0000,167.0257,,,,,,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,06:42:02 18-Sep-2023,,1,-23.0000,167.0257,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:43:30 18-Sep-2023,,1,-23.0000,167.0257,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:46:33 18-Sep-2023,,1,-23.0000,167.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,7311
253102,253102,0.500000,UT,,,06:50:08 18-Sep-2023,,A,-23.0032,167.0197,,,,,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,06:55:24 18-Sep-2023,,A,-23.0032,167.0197,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,06:55:57 18-Sep-2023,,A,-23.0032,167.0197,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,09:05:35 18-Sep-2023,,B,-22.9889,167.0074,,,,,38769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,09:06:24 18-Sep-2023,,B,-22.9889,167.0074,,,,,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,09:54:02 18-Sep-2023,,B,-23.0072,167.0161,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,10:43:41 18-Sep-2023,,3,-22.9460,166.9981,,,,,,,,,431.45,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,10:44:47 18-Sep-2023,,3,-22.9460,166.9981,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,10:46:04 18-Sep-2023,,3,-22.9460,166.9981,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,10:47:04 18-Sep-2023,,1,-22.9451,166.9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,7311
253102,253102,0.500000,UT,,,10:48:08 18-Sep-2023,,3,-22.9460,166.9981,,,,,,,,,21.85,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,11:00:42 18-Sep-2023,,B,-22.9410,167.0040,,,,,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,11:13:21 18-Sep-2023,,B,-22.9410,167.0040,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,12:47:49 18-Sep-2023,,B,-22.9328,166.9907,,,,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,12:49:13 18-Sep-2023,,B,-22.9328,166.9907,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,17:42:31 18-Sep-2023,,A,-22.9237,166.9676,,,,,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,17:43:01 18-Sep-2023,,A,-22.9237,166.9676,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,1.00b,,17:43:29 18-Sep-2023,,A,-22.9237,166.9676,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,18:29:02 18-Sep-2023,,B,-22.9242,166.9664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,7311
253102,253102,0.500000,UT,,,18:36:10 18-Sep-2023,,A,-22.9156,166.8916,,,,,,,,,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,18:36:43 18-Sep-2023,,A,-22.9156,166.8916,,,,,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,18:37:02 18-Sep-2023,,A,-22.9156,166.8916,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
253102,253102,0.500000,UT,,,18:41:02 18-Sep-2023,,1,-22.9139,166.8899,,,,,,,,,21.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,20:00:00 09-Sep-2023,,,
