DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
253102,253102,0.500000,UT,00:00:00 18-Sep-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 20-Sep-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 21-Sep-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 01-Oct-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 02-Oct-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 14-Oct-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 18-Oct-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 10-Nov-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 11-Nov-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 16-Nov-2023,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 23-Apr-2024,,,,0.000000,0.000000,Status,,,
253102,253102,0.500000,UT,00:00:00 19-May-2024,,,,0.000000,0.000000,Status,,,
