DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
253102,253102,UT,Weak,05-Sep-2023,11:54:50,05-Sep-2023,11:54:06
253102,253102,UT,Strong,18-Sep-2023,06:41:35,18-Sep-2023,06:40:21
253102,253102,UT,Strong,16-Nov-2023,05:25:30,16-Nov-2023,05:22:02
253102,253102,UT,Strong,19-May-2024,21:01:02,19-May-2024,20:50:23
