DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon
146706,146706,,SPOT,,,19:50:24 28-Feb-2015,,,,,,,,,1152,3.408,,0.240,29.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,07:03:20 01-Mar-2015,,,,,,,,,1152,3.424,,0.228,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,16:48:20 01-Mar-2015,,,,,,,,,1408,3.792,,0.964,11.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:24:20 01-Mar-2015,,B,-16.2693,145.7585,,,,,1152,3.392,,0.236,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:29:01 01-Mar-2015,,B,-16.2693,145.7585,,,,,1152,3.424,,0.252,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,03:48:24 02-Mar-2015,,B,-16.2550,145.8575,,,,,1152,3.440,,0.220,29.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,08:38:38 03-Mar-2015,,B,-16.3114,145.7486,,,,,1152,3.456,,0.204,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,08:40:20 03-Mar-2015,,B,-16.3114,145.7486,,,,,1152,3.424,,0.228,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,08:08:26 04-Mar-2015,,B,-16.2757,145.8229,,,,,1152,3.424,,0.740,-7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,18:54:51 04-Mar-2015,,B,-16.2919,145.8347,,,,,1408,3.376,,0.872,22.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,19:51:22 04-Mar-2015,,B,-16.2930,145.7911,,,,,1408,3.376,,0.348,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,19:56:46 04-Mar-2015,,B,-16.2930,145.7911,,,,,1408,3.296,,0.476,29.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,17:33:23 05-Mar-2015,,B,-16.2087,145.5897,,,,,1408,3.440,,0.252,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,19:09:58 05-Mar-2015,,B,-16.2257,145.5899,,,,,1408,3.392,,0.324,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:02:54 05-Mar-2015,,A,-16.2906,145.7366,,,,,1408,3.424,,0.248,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:06:34 05-Mar-2015,,A,-16.2906,145.7366,,,,,1408,3.408,,0.304,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,06:04:08 06-Mar-2015,,B,-16.4710,146.1940,,,,,1408,3.440,,0.224,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,19:04:56 06-Mar-2015,,B,-16.6574,146.7462,,,,,1408,3.360,,0.500,-11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:42:10 06-Mar-2015,,Z,-16.4216,146.1450,,,,,1408,3.440,,0.224,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,04:33:17 07-Mar-2015,,B,-16.2993,145.9657,,,,,1408,3.424,,0.240,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:37:22 07-Mar-2015,,A,-16.3610,145.6987,,,,,1408,3.360,,0.396,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:41:19 07-Mar-2015,,A,-16.3610,145.6987,,,,,1408,3.392,,0.324,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,09:22:48 08-Mar-2015,,B,-16.3801,145.8658,,,,,1408,3.344,,0.796,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,11:16:34 08-Mar-2015,,B,-16.2537,145.5987,,,,,1408,3.440,,0.212,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,20:42:40 10-Mar-2015,,,,,,,,,1664,3.424,,0.148,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,06:53:20 11-Mar-2015,,,,,,,,,1664,3.440,,0.204,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,07:35:44 11-Mar-2015,,0,-16.2242,145.8502,,,,,1152,3.456,,0.192,-4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
146706,146706,,SPOT,,,07:36:50 11-Mar-2015,,0,-16.2242,145.8502,,,,,1664,3.408,,0.272,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
