DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt
141148,141148,,SPOT,,,07:04:57 27-Nov-2015,,,,,,,,,9344,2.976,,0.176,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:41:23 27-Nov-2015,,,,,,,,,9344,2.976,,0.180,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:48:17 27-Nov-2015,,,,,,,,,1152,2.880,,0.160,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:42:59 27-Nov-2015,,,,,,,,,9344,2.992,,0.176,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:50:20 27-Nov-2015,,,,,,,,,9344,2.976,,0.180,26.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,05:01:54 28-Nov-2015,,,,,,,,,9344,3.024,,0.036,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:12:53 28-Nov-2015,,,,,,,,,9344,3.024,,0.168,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:21:09 08-Dec-2015,,,,,,,,,9344,3.024,,0.160,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:21:48 09-Dec-2015,,,,,,,,,9344,3.040,,0.148,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:34:13 09-Dec-2015,,,,,,,,,9600,3.088,,0.384,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:37:04 09-Dec-2015,,,,,,,,,9344,3.008,,0.164,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,16:28:28 14-Dec-2015,,,,,,,,,9600,3.008,,0.156,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,23:02:35 16-Dec-2015,,,,,,,,,9600,2.960,,0.176,26.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:55:01 17-Dec-2015,,,,,,,,,9600,3.056,,0.140,28.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:41:42 17-Dec-2015,,,,,,,,,9600,3.040,,0.148,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,06:45:18 18-Dec-2015,,,,,,,,,9600,2.992,,0.156,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:24:06 18-Dec-2015,,,,,,,,,9600,2.992,,0.164,27.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,04:24:32 19-Dec-2015,,,,,,,,,9600,3.008,,0.160,28.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:52:32 19-Dec-2015,,,,,,,,,9600,3.008,,0.164,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:43:02 19-Dec-2015,,,,,,,,,9600,3.024,,0.156,22.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:46:22 19-Dec-2015,,,,,,,,,9600,2.992,,0.160,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,13:21:49 19-Dec-2015,,,,,,,,,9600,3.024,,0.152,27.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,00:34:53 20-Dec-2015,,,,,,,,,9600,2.992,,0.164,-17.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,00:00:12 26-Dec-2015,,,,,,,,,9856,2.976,,0.168,27.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:52:24 02-Jan-2016,,,,,,,,,10112,2.992,,0.160,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,08:18:21 03-Jan-2016,,,,,,,,,10112,3.024,,0.148,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:23:04 04-Jan-2016,,,,,,,,,9856,3.024,,0.128,17.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:56:49 04-Jan-2016,,,,,,,,,10112,2.992,,0.160,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:10:38 04-Jan-2016,,,,,,,,,10112,3.008,,0.148,-17.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:11:31 04-Jan-2016,,,,,,,,,10112,3.024,,0.208,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:12:24 04-Jan-2016,,,,,,,,,10112,2.928,,0.160,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:57:22 06-Jan-2016,,,,,,,,,10368,3.008,,0.156,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:26:51 07-Jan-2016,,A,-17.1229,152.3689,,,,,10368,2.992,,0.156,28.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:31:01 07-Jan-2016,,A,-17.1229,152.3689,,,,,10368,2.960,,0.172,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:33:35 07-Jan-2016,,A,-17.1229,152.3689,,,,,10368,2.992,,0.160,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:39:20 07-Jan-2016,,A,-17.1255,152.3695,,,,,10368,2.992,,0.156,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:53:54 07-Jan-2016,,B,-17.1201,152.3633,,,,,10368,3.024,,0.148,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:59:09 07-Jan-2016,,B,-17.1201,152.3633,,,,,10368,3.040,,0.144,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:20:41 08-Jan-2016,,B,-16.8748,152.4511,,,,,10368,3.008,,0.156,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,16:38:17 09-Jan-2016,,B,-15.8886,153.9303,,,,,10368,3.024,,0.144,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,16:42:23 09-Jan-2016,,B,-15.8886,153.9303,,,,,14464,2.784,,0.840,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,18:19:33 09-Jan-2016,,B,-15.8888,153.9305,,,,,10368,2.736,,0.152,28.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:00:09 10-Jan-2016,,B,-15.5405,153.9800,,,,,10624,2.928,,0.176,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:01:25 10-Jan-2016,,B,-15.5405,153.9800,,,,,10624,3.008,,0.148,28.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,06:48:31 11-Jan-2016,,B,-15.3034,154.7245,,,,,27008,2.976,,0.032,16.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,06:53:04 11-Jan-2016,,B,-15.3034,154.7245,,,,,10624,3.008,,0.148,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,07:08:42 15-Jan-2016,,,,,,,,,10624,2.944,,0.176,29.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,19:32:09 15-Jan-2016,,,,,,,,,10624,2.960,,0.168,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,03:53:21 17-Jan-2016,,,,,,,,,10624,2.976,,0.164,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141148,141148,,SPOT,,,20:10:02 17-Jan-2016,,,,,,,,,10624,2.976,,0.156,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
