DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
227994,227994,UT,Weak,18-Jan-2022,18:56:07,18-Jan-2022,18:56:09
227994,227994,UT,Strong,25-Feb-2022,10:37:59,25-Feb-2022,10:36:04
227994,227994,UT,Strong,04-Sep-2022,09:38:23,04-Sep-2022,09:26:36
