DeployID,Ptt,DepthSensor,Instr,SW,RTC,Received,Time Offset,LocationQuality,Latitude,Longitude,Type,HauledOut,BrokenThermistor,BrokenLink,Transmits,BattVoltage,TransmitVoltage,TransmitCurrent,Temperature,Depth,MaxDepth,ZeroDepthOffset,LightLevel,NoDawnDusk,ReleaseType,ReleaseTime,InitiallyBroken,BurnMinutes,ReleaseDepth,FastGPSPower,TWICPower,PowerLimit,WetDry,MinWetDry,MaxWetDry,WetDryThreshold,StatusWord,TransmitPower,Resets,PreReleaseTilt,PreReleaseTiltSd,PreReleaseTiltCount,XmitQueue,FastGPSLocNumber,FastGPSFailures,BattDiscon,Tilt,S11,ReleaseWetDry,ReleaseTemperature
227994,227994,0.500000,UT,,,07:06:57 15-Feb-2022,,,,,,,,,,,,,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,1.00b,,07:59:37 15-Feb-2022,,3,-29.0388,167.9460,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:01:07 15-Feb-2022,,3,-29.0388,167.9460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:02:39 15-Feb-2022,,3,-29.0388,167.9460,,,,,,,,,21.15,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:04:09 15-Feb-2022,,3,-29.0388,167.9460,,,,,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:05:35 15-Feb-2022,,3,-29.0388,167.9460,,,,,,3.350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:47:21 15-Feb-2022,,3,-29.0402,167.9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:48:51 15-Feb-2022,,3,-29.0402,167.9422,,,,,,,,,21.55,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:50:17 15-Feb-2022,,3,-29.0402,167.9422,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,08:51:47 15-Feb-2022,,3,-29.0402,167.9422,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,1.00b,,08:53:17 15-Feb-2022,,3,-29.0402,167.9422,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
227994,227994,0.500000,UT,,,09:11:11 15-Feb-2022,,B,-29.0401,167.9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
