DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
227990,227990,UT,DS,2,0,0,92,92,07:07:28 15-Feb-2022,SR,,,,,,,,401650000,-136
227990,227990,UT,DS,2,0,0,182,182,07:07:28 15-Feb-2022,NP,,,,,,,,401650000,-137
227990,227990,UT,DS,5,0,0,88,86,08:02:49 15-Feb-2022,NK,3,-29.0397,167.9466,-29.0397,167.9466,58,,401677620,-127
227990,227990,UT,DS,4,0,0,89,88,08:53:00 15-Feb-2022,NP,2,-30.2919,162.1438,-29.0397,167.9422,60,,401650000,-127
227990,227990,UT,DS,3,0,1,89,89,09:07:13 15-Feb-2022,MC,A,-29.0462,167.9439,-29.0462,167.9439,6,,401677627,-131
227990,227990,UT,DS,1,0,0,,,09:40:12 15-Feb-2022,NK,B,-29.0465,167.9446,-29.0465,167.9446,8,,401677623,-137
227990,227990,UT,DS,1,0,0,,,09:59:55 15-Feb-2022,MB,B,-29.0465,167.9443,-29.0465,167.9443,8,,401677625,-132
227990,227990,UT,DS,8,2,0,,,10:51:36 15-Feb-2022,NN,3,-29.0376,167.9505,-29.0376,167.9505,56,,401677628,-128
227990,227990,UT,DS,5,0,1,90,90,10:50:51 15-Feb-2022,MC,3,-29.0392,167.9392,-29.0392,167.9392,58,,401677628,-119
227990,227990,UT,DS,2,0,1,442,442,04:54:22 16-Feb-2022,SR,B,-29.0629,167.8308,-29.0629,167.8308,,,401677652,-137
227990,227990,UT,DS,4,0,0,118,18,05:54:46 16-Feb-2022,A1,3,-29.1301,167.8135,-29.1301,167.8135,58,,401677645,-126
227990,227990,UT,DS,1,0,0,,,07:00:39 16-Feb-2022,NP,B,-29.1477,167.8060,-29.1477,167.8060,8,,401677646,-140
227990,227990,UT,DS,5,1,1,,,07:34:34 16-Feb-2022,NK,0,-29.1483,167.7687,-29.1483,167.7687,58,,401677648,-124
227990,227990,UT,DS,1,0,0,,,10:28:50 17-Feb-2022,NK,,,,,,,,401650000,-137
227990,227990,UT,DS,1,0,0,,,10:28:50 17-Feb-2022,NN,,,,,,,,401650000,-129
227990,227990,UT,DS,1,0,1,,,12:14:16 17-Feb-2022,NN,,,,,,,,401650000,-132
227990,227990,UT,DS,2,0,1,338,338,18:27:24 17-Feb-2022,SR,B,-28.8451,167.6120,-28.8451,167.6120,,,401677753,-125
227990,227990,UT,DS,2,0,1,338,338,18:27:24 17-Feb-2022,NK,B,-28.8765,166.7443,-28.8765,166.7443,,,401677597,-137
227990,227990,UT,DS,1,0,0,,,18:49:34 17-Feb-2022,A1,B,-28.7871,167.4629,-28.7871,167.4629,6,,401677864,-131
227990,227990,UT,DS,3,0,1,138,24,19:51:55 17-Feb-2022,NP,0,-28.8030,166.9016,-28.8030,166.9016,48,,401677652,-130
227990,227990,UT,DS,5,0,1,83,36,20:00:31 17-Feb-2022,SR,2,-28.8134,166.9153,-28.8134,166.9153,56,,401677645,-125
227990,227990,UT,DS,5,0,2,87,36,20:00:35 17-Feb-2022,NK,1,-28.8110,166.9312,-28.8110,166.9312,56,,401677649,-121
227990,227990,UT,DS,2,0,1,66,66,20:22:29 17-Feb-2022,A1,B,-28.8148,166.9164,-28.8148,166.9164,6,,401677637,-135
227990,227990,UT,DS,1,0,1,,,20:30:44 17-Feb-2022,MB,B,-28.8223,166.8996,-28.8223,166.8996,6,,401677643,-135
227990,227990,UT,DS,2,0,0,80,80,21:28:40 17-Feb-2022,NP,B,-28.8204,166.9039,-28.8204,166.9039,8,,401677645,-133
227990,227990,UT,DS,2,0,0,80,80,21:28:40 17-Feb-2022,MC,B,-28.8196,166.9041,-28.8196,166.9041,,,401677643,-122
227990,227990,UT,DS,1,0,0,,,05:34:16 18-Feb-2022,SR,B,-28.9024,166.1849,-28.9024,166.1849,8,,401677604,-122
227990,227990,UT,DS,2,0,1,31,31,06:58:36 18-Feb-2022,A1,B,-28.9096,167.1774,-25.2693,148.6849,6,,401677646,-131
227990,227990,UT,DS,10,1,3,,,07:13:30 18-Feb-2022,SR,2,-28.9006,167.1828,-28.9006,167.1828,46,,401677646,-122
227990,227990,UT,DS,3,0,2,79,25,18:37:29 18-Feb-2022,A1,A,-28.9826,167.3247,-28.9826,167.3247,8,,401677643,-127
