DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
227990,227990,UT,Weak,15-Feb-2022,07:07:28,15-Feb-2022,07:06:31
227990,227990,UT,Strong,30-Mar-2022,12:24:25,30-Mar-2022,12:21:55
227990,227990,UT,Strong,21-Dec-2022,09:31:30,21-Dec-2022,09:19:29
