DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Count,Comment
227990,227990,UT,08:02:49 15-Feb-2022,Argos,3,-29.0397,167.9466,129,169,97,99,,,,,,
227990,227990,UT,08:53:00 15-Feb-2022,Argos,2,-30.2919,162.1438,378,2774,51,84,,,,,,Lat > 4 deviations from mean
227990,227990,UT,09:07:13 15-Feb-2022,Argos,A,-29.0462,167.9439,493,1454,167,70,,,,,,
227990,227990,UT,09:40:12 15-Feb-2022,Argos,B,-29.0465,167.9446,1318,1821,954,71,,,,,,
227990,227990,UT,09:59:55 15-Feb-2022,Argos,B,-29.0465,167.9443,1558,2099,1156,70,,,,,,
227990,227990,UT,10:50:51 15-Feb-2022,Argos,3,-29.0392,167.9392,166,748,36,72,,,,,,
227990,227990,UT,10:51:36 15-Feb-2022,Argos,3,-29.0376,167.9505,179,385,83,81,,,,,,
227990,227990,UT,04:54:22 16-Feb-2022,Argos,B,-29.0629,167.8308,4896,103153,232,17,,,,,,
227990,227990,UT,05:54:46 16-Feb-2022,Argos,3,-29.1301,167.8135,196,392,98,105,,,,,,
227990,227990,UT,07:00:39 16-Feb-2022,Argos,B,-29.1477,167.8060,2128,2510,1803,85,,,,,,
227990,227990,UT,07:34:34 16-Feb-2022,Argos,0,-29.1483,167.7687,2280,17159,302,70,,,,,,
227990,227990,UT,18:27:24 17-Feb-2022,Argos,B,-28.8451,167.6120,5879,247010,139,93,,,,,,
227990,227990,UT,18:27:24 17-Feb-2022,Argos,B,-28.8765,166.7443,8947,182468,438,58,,,,,,
227990,227990,UT,18:49:34 17-Feb-2022,Argos,B,-28.7871,167.4629,4797,21852,1053,87,,,,,,
227990,227990,UT,19:51:55 17-Feb-2022,Argos,0,-28.8030,166.9016,2833,13381,599,94,,,,,,
227990,227990,UT,20:00:31 17-Feb-2022,Argos,2,-28.8134,166.9153,454,1999,103,80,,,,,,
227990,227990,UT,20:00:35 17-Feb-2022,Argos,1,-28.8110,166.9312,1395,13647,142,103,,,,,,
227990,227990,UT,20:22:29 17-Feb-2022,Argos,B,-28.8148,166.9164,799,1244,513,138,,,,,,
227990,227990,UT,20:30:44 17-Feb-2022,Argos,B,-28.8223,166.8996,852,1088,667,119,,,,,,
