DeployID,Ptt,Instr,CorrectionType,TagDate,TagTime,RealDate,RealTime
198178,198178,UT,Weak,15-Feb-2020,23:18:37,15-Feb-2020,23:18:41
198178,198178,UT,Strong,18-Feb-2020,22:43:45,18-Feb-2020,22:43:51
198178,198178,UT,Strong,16-Apr-2021,08:12:55,16-Apr-2021,08:17:44
